Student_ID,Study_Hours_Per_Day,Sleep_Hours_Per_Day,Social_Hours_Per_Day,Extracurricular_Hours_Per_Day,Physical_Activity_Hours_Per_Day,Living_Arrangement,Monthly_Budget_ETB,Attendance_Rate_Percent,Stress_Level,GPA
1269,10.9,5.6,2.8,0.9,2.9,With Family,6463.0,29.1,Moderate,3.64
1270,9.6,4.6,5.4,4.3,3.7,Dormitory,9265.0,48.8,High,3.64
1271,1.9,5.0,6.4,4.7,3.5,With Family,9891.0,48.4,Low,3.64
1272,5.4,7.6,1.4,4.6,1.0,Dormitory,7195.0,90.3,High,3.64
1273,13.2,7.8,4.2,2.9,0.2,With Family,8647.0,1.1,High,3.64
1274,10.1,6.8,6.0,3.9,3.5,Dormitory,2295.0,87.0,Low,3.64
1275,13.1,7.8,3.1,0.2,3.1,With Family,3170.0,24.5,Low,3.64
1276,10.4,4.0,4.1,2.1,3.3,With Family,6354.0,43.7,Moderate,3.64
1277,7.0,9.5,3.0,1.3,1.5,With Family,7853.0,51.5,High,3.64
1278,8.3,6.1,0.6,0.9,2.9,With Family,5651.0,47.1,Moderate,3.64
1279,11.2,7.1,1.5,3.9,0.3,With Family,7294.0,10.8,High,3.64
1280,10.0,9.4,3.0,2.0,2.6,Dormitory,6491.0,56.9,High,3.65
1281,12.2,6.8,7.4,0.5,0.4,With Family,7463.0,83.0,High,3.65
1282,1.8,5.0,1.7,0.4,3.0,With Family,9044.0,76.9,Low,3.65
1283,7.6,5.4,1.4,2.6,1.8,With Family,3119.0,75.1,Low,3.65
1284,12.0,5.6,4.8,3.4,3.8,Dormitory,2255.0,70.3,Low,3.65
1285,6.4,7.5,4.6,2.0,1.5,Dormitory,8602.0,87.3,Moderate,3.65
1286,13.0,3.3,3.3,3.6,2.0,With Family,1664.0,95.4,High,3.65
1287,9.3,9.4,0.8,3.3,4.0,Dormitory,3639.0,57.9,High,3.65
1288,1.8,7.9,4.5,4.5,0.0,With Family,7324.0,86.3,Low,3.65
1289,12.6,6.1,5.7,4.1,0.6,With Family,4129.0,60.2,Moderate,3.66
1290,9.7,5.7,1.7,3.0,3.1,Dormitory,4025.0,81.7,Moderate,3.66
1291,3.7,9.8,0.4,2.6,3.7,Dormitory,6688.0,41.5,Low,3.66
1292,6.5,5.5,5.9,3.7,2.2,With Family,5055.0,81.8,Low,3.66
1293,10.3,3.1,6.9,1.3,0.7,With Family,7604.0,77.1,Low,3.66
1294,1.3,9.8,7.9,3.5,3.2,Dormitory,9228.0,90.8,Low,3.66
1295,11.2,9.6,2.8,1.2,1.8,With Family,5341.0,25.9,Moderate,3.66
1296,9.5,7.6,4.2,3.7,0.4,With Family,8168.0,20.9,Moderate,3.66
1297,7.4,8.1,2.2,1.9,2.9,Dormitory,3625.0,91.9,Low,3.67
1298,1.2,9.1,1.4,1.3,3.3,With Family,6226.0,75.1,Low,3.67
1299,8.1,7.4,5.7,0.7,1.9,Dormitory,7990.0,80.0,Low,3.67
1300,2.3,8.9,2.5,4.7,2.9,Dormitory,7875.0,53.7,Low,3.67
1301,13.9,6.6,7.5,2.9,1.8,Dormitory,9236.0,6.0,Low,3.67
1302,8.2,4.9,1.9,2.3,3.7,Dormitory,8674.0,25.0,Low,3.67
1303,8.4,4.8,1.7,4.7,2.1,With Family,6290.0,50.6,High,3.67
1304,11.4,5.2,6.3,1.1,3.1,Dormitory,9923.0,45.8,Moderate,3.67
1305,5.4,3.4,1.7,4.6,3.5,Dormitory,6469.0,93.1,Moderate,3.67
1306,13.6,5.4,7.1,4.6,1.9,With Family,7664.0,4.9,Moderate,3.67
1307,9.1,4.3,4.1,4.0,2.0,With Family,8083.0,16.7,Low,3.67
1308,2.7,4.3,0.8,3.3,2.9,Dormitory,6918.0,91.8,Low,3.68
1309,13.8,5.7,7.5,4.0,0.4,Dormitory,9864.0,44.2,High,3.68
1310,6.7,9.8,3.3,1.6,1.6,Dormitory,5855.0,96.2,Moderate,3.68
1311,8.2,7.5,1.6,1.2,0.3,With Family,4369.0,93.2,Moderate,3.68
1312,3.6,9.7,4.5,4.0,1.9,Dormitory,7303.0,95.2,Moderate,3.68
1313,12.5,6.5,8.0,1.5,2.7,With Family,7631.0,35.0,Moderate,3.68
1314,8.4,5.3,2.0,4.7,2.6,With Family,9703.0,3.4,High,3.69
1315,7.4,4.3,4.9,4.3,0.3,Dormitory,8800.0,76.3,Low,3.69
1316,4.3,8.5,2.3,0.6,3.1,With Family,6874.0,59.4,Low,3.69
1317,8.5,4.2,7.3,3.1,3.8,Dormitory,8483.0,66.9,Low,3.69
1318,13.7,3.7,6.0,2.6,1.8,Dormitory,8662.0,26.9,Low,3.69
1319,9.5,8.3,4.2,3.6,0.7,Dormitory,8695.0,25.5,Low,3.69
1320,1.4,3.4,5.4,3.1,2.8,With Family,9282.0,94.2,Low,3.69
1321,10.6,8.7,7.3,4.9,2.7,With Family,5933.0,32.4,Moderate,3.69
1322,6.7,4.0,3.2,3.6,1.6,With Family,8173.0,79.6,High,3.7
1323,9.7,3.4,3.3,4.9,3.0,Dormitory,5230.0,96.0,High,3.7
1324,5.3,8.5,1.3,3.2,3.8,With Family,3432.0,74.7,Moderate,3.7
1325,11.4,6.8,3.7,4.4,3.8,Dormitory,3686.0,38.4,Low,3.7
1326,13.7,6.3,4.9,1.2,0.9,With Family,2271.0,77.3,Low,3.7
1327,2.6,8.4,2.1,4.2,2.0,Dormitory,7251.0,76.4,Low,3.7
1328,12.2,9.2,2.5,0.9,3.1,With Family,2328.0,30.8,Low,3.7
1329,12.5,6.6,6.7,3.5,1.8,Dormitory,5526.0,56.4,Low,3.7
1330,12.3,4.6,0.4,2.9,2.6,With Family,5829.0,8.9,Moderate,3.7
1331,11.0,8.7,3.0,2.7,1.1,With Family,7627.0,24.1,High,3.71
1332,10.3,7.9,2.5,4.2,2.3,With Family,1772.0,44.0,Low,3.71
1333,8.1,3.5,0.7,3.4,0.8,Dormitory,6132.0,80.3,Low,3.71
1334,11.0,5.1,0.1,2.3,1.9,Dormitory,9216.0,37.3,High,3.71
1335,8.6,4.5,0.4,0.1,0.8,Dormitory,9769.0,74.0,Moderate,3.71
1336,5.6,3.7,5.6,4.4,2.3,With Family,8698.0,71.9,Moderate,3.71
1337,11.6,9.5,6.6,0.4,1.7,With Family,6094.0,69.5,High,3.71
1338,11.3,8.2,6.7,4.4,2.8,Dormitory,4623.0,86.0,High,3.71
1339,1.2,7.2,4.3,1.5,3.1,With Family,7349.0,95.6,Low,3.71
1340,9.8,8.9,1.8,1.6,1.8,With Family,5293.0,42.3,Moderate,3.72
1341,7.9,8.0,0.3,3.8,3.2,Dormitory,7858.0,17.3,Moderate,3.72
1342,13.9,7.9,4.6,0.2,1.0,With Family,3119.0,54.8,Low,3.72
1343,11.0,5.5,1.9,3.2,3.4,Dormitory,4591.0,79.8,High,3.72
1344,4.8,9.9,3.2,3.5,1.8,Dormitory,8162.0,90.6,High,3.72
1345,11.6,8.5,6.5,3.2,3.3,With Family,3401.0,53.9,Moderate,3.72
1346,13.5,4.9,5.7,2.2,3.3,With Family,2717.0,55.0,Low,3.72
1347,11.9,7.7,2.7,1.5,1.4,Dormitory,4836.0,81.4,Moderate,3.72
1348,12.1,3.7,5.2,2.7,3.7,Dormitory,7060.0,78.5,High,3.72
1349,6.0,6.6,4.7,3.2,0.2,With Family,7345.0,89.4,Moderate,3.72
1350,13.9,5.5,7.7,3.2,3.2,With Family,7784.0,24.1,High,3.72
1351,13.2,3.8,0.5,0.8,2.8,With Family,5290.0,53.3,High,3.72
1352,5.3,9.4,2.4,1.1,3.2,With Family,9409.0,45.3,High,3.72
1353,8.5,8.5,3.7,4.1,4.0,With Family,5448.0,42.6,High,3.72
1354,3.2,8.9,0.9,3.2,1.0,With Family,7357.0,55.8,Low,3.73
1355,11.3,4.8,4.4,0.2,3.8,With Family,6924.0,71.9,High,3.73
1356,5.7,9.4,1.7,3.5,2.0,Dormitory,7212.0,63.7,Moderate,3.73
1357,12.6,3.1,5.2,3.7,3.9,With Family,3452.0,87.0,High,3.73
1358,12.6,9.4,0.7,1.1,2.2,Dormitory,4774.0,56.7,High,3.73
1359,12.3,5.6,5.8,2.8,0.1,With Family,5616.0,75.1,Moderate,3.73
1360,1.3,7.1,6.5,4.6,0.9,With Family,9522.0,77.8,Low,3.73
1361,11.9,7.8,7.1,1.3,3.7,With Family,5980.0,48.5,Moderate,3.73
1362,11.1,5.4,5.5,0.7,2.4,Dormitory,9126.0,46.4,Low,3.73
1363,12.0,4.7,2.7,3.3,3.3,With Family,5953.0,17.1,Moderate,3.73
1364,12.0,8.9,4.4,2.2,0.6,Dormitory,6870.0,31.8,Low,3.73
1365,7.0,8.4,4.7,2.8,0.5,With Family,7059.0,91.7,High,3.73
1366,10.1,4.2,2.4,2.7,2.0,With Family,5176.0,69.6,Moderate,3.74
1367,8.3,6.5,2.3,0.0,4.0,With Family,4889.0,62.1,Low,3.74
1368,9.3,3.2,1.5,2.3,1.4,With Family,6508.0,46.7,Low,3.74
1369,8.2,6.5,1.5,4.4,3.7,Dormitory,5382.0,45.1,Low,3.74
1370,9.9,9.6,3.8,4.0,0.6,With Family,2065.0,62.6,Low,3.74
1371,8.3,9.0,7.3,2.7,3.9,Dormitory,9225.0,70.6,High,3.74
1372,9.7,4.0,2.2,4.6,3.7,Dormitory,6678.0,30.4,Low,3.74
1373,13.6,8.8,6.1,2.3,4.0,With Family,4158.0,4.4,Low,3.74
1374,10.5,3.5,3.5,4.7,1.6,With Family,3728.0,99.5,High,3.74
1375,13.4,9.8,0.3,0.1,0.1,Dormitory,3624.0,71.0,Moderate,3.75
1376,6.7,9.3,2.1,4.1,2.9,With Family,2081.0,78.2,Moderate,3.75
1377,13.5,5.8,5.5,4.4,0.7,Dormitory,5739.0,86.1,High,3.75
1378,11.5,6.3,3.5,1.1,2.4,Dormitory,6939.0,69.6,Moderate,3.75
1379,9.2,5.0,0.5,1.4,0.7,Dormitory,6563.0,95.4,Moderate,3.75
1380,11.6,8.4,4.8,4.8,1.3,With Family,5174.0,30.5,Moderate,3.75
1381,11.3,7.3,0.4,3.7,0.6,With Family,1873.0,64.2,Moderate,3.76
1382,7.6,6.4,6.7,4.9,0.9,With Family,6991.0,60.9,Low,3.76
1383,9.5,9.7,4.5,3.6,2.9,With Family,3634.0,34.4,Low,3.76
1384,12.1,7.0,2.6,0.6,2.4,Dormitory,5285.0,81.9,Moderate,3.76
1385,12.4,6.4,3.9,2.2,1.6,Dormitory,7193.0,57.1,Moderate,3.76
1386,13.1,5.1,4.0,3.1,2.8,Dormitory,9845.0,10.5,Moderate,3.76
1387,12.9,5.7,3.8,3.4,3.2,With Family,3656.0,23.0,Low,3.76
1388,7.7,9.6,1.9,2.6,2.8,Dormitory,5181.0,76.8,Moderate,3.76
1389,10.1,3.6,0.6,1.9,2.7,With Family,5064.0,45.9,Low,3.76
1390,9.3,9.8,3.1,1.8,1.6,With Family,6469.0,58.5,High,3.76
1391,7.8,7.7,7.5,2.0,1.9,With Family,8496.0,69.5,Moderate,3.76
1392,9.2,8.2,2.3,2.0,0.0,Dormitory,8550.0,81.6,High,3.76
1393,1.5,8.5,1.3,1.1,2.3,With Family,9135.0,98.7,High,3.76
1394,10.7,5.5,2.4,4.7,3.2,With Family,5033.0,46.6,High,3.76
1395,13.0,4.2,1.7,3.6,1.5,With Family,2237.0,51.2,Low,3.77
1396,5.9,6.0,0.7,3.1,1.9,Dormitory,7874.0,82.0,Moderate,3.77
1397,12.5,9.0,2.5,0.5,3.0,Dormitory,2927.0,84.8,Moderate,3.77
1398,13.1,6.2,4.3,1.3,3.3,Dormitory,7023.0,51.8,Moderate,3.77
1399,10.9,8.1,3.4,2.6,0.3,Dormitory,5219.0,92.8,Moderate,3.77
1400,5.7,8.7,0.4,3.7,0.4,With Family,3626.0,98.2,Moderate,3.77
1401,12.1,5.3,3.7,3.7,3.9,With Family,4704.0,46.9,High,3.77
1402,12.5,3.6,2.3,0.3,4.0,With Family,7576.0,5.5,Low,3.77
1403,4.4,8.6,5.2,3.6,0.8,Dormitory,9020.0,84.5,Low,3.77
1404,11.4,4.4,4.6,2.2,1.6,Dormitory,8488.0,74.6,Moderate,3.78
1405,6.3,4.5,3.6,3.8,3.6,Dormitory,8100.0,68.3,Low,3.78
1406,12.5,4.3,7.3,2.5,3.8,Dormitory,6047.0,92.0,Moderate,3.78
1407,9.0,6.3,1.9,4.9,3.7,With Family,7068.0,2.3,Moderate,3.78
1408,6.9,4.0,0.4,3.1,3.9,Dormitory,9542.0,44.8,Moderate,3.78
1409,13.4,6.3,0.4,3.2,2.1,Dormitory,8254.0,17.9,High,3.79
1410,8.9,9.1,5.4,4.0,2.5,Dormitory,4190.0,95.8,Moderate,3.79
1411,10.1,6.0,1.4,3.1,1.5,With Family,6006.0,23.3,Low,3.79
1412,13.2,7.0,1.8,1.8,0.5,Dormitory,9290.0,20.8,Moderate,3.79
1413,4.9,9.2,1.0,4.8,1.9,Dormitory,7803.0,76.5,High,3.79
1414,5.2,9.3,6.4,0.3,3.7,With Family,9569.0,47.1,Low,3.79
1415,2.5,9.1,4.5,4.4,3.7,With Family,7782.0,66.4,Moderate,3.79
1416,10.0,7.3,5.5,3.2,0.5,With Family,8551.0,26.0,Low,3.79
1417,10.5,4.9,2.2,0.5,2.8,Dormitory,8872.0,76.2,High,3.79
1418,10.9,3.1,5.4,4.0,1.7,With Family,4967.0,71.7,Low,3.79
1419,6.9,6.7,0.2,2.6,2.2,With Family,2267.0,90.5,Low,3.79
1420,9.1,4.0,4.1,0.1,3.8,With Family,8077.0,53.9,Low,3.79
1421,12.7,6.5,0.8,2.0,2.8,Dormitory,3095.0,76.8,Moderate,3.8
1422,9.9,8.9,1.7,3.4,1.3,Dormitory,3329.0,84.0,Moderate,3.8
1423,13.9,8.0,1.5,4.1,1.4,Dormitory,4679.0,16.8,Low,3.8
1424,5.8,6.8,2.9,4.5,2.4,With Family,7148.0,78.6,High,3.8
1425,2.4,4.6,0.6,2.7,2.9,With Family,6468.0,88.4,Low,3.8
1426,6.4,8.5,7.3,2.9,3.0,With Family,4578.0,93.8,Low,3.8
1427,7.6,4.6,5.1,1.3,4.0,With Family,9110.0,45.3,Low,3.8
1428,11.4,6.5,2.9,2.5,3.1,With Family,2516.0,91.8,High,3.8
1429,12.2,3.7,4.2,3.1,1.9,Dormitory,8919.0,33.9,Low,3.8
1430,13.6,9.9,7.4,3.7,2.8,With Family,6834.0,0.8,Moderate,3.8
1431,12.3,7.2,4.4,4.0,3.0,With Family,4870.0,6.1,Low,3.81
1432,12.4,8.7,4.5,2.3,1.1,Dormitory,6443.0,85.7,High,3.81
1433,13.5,8.1,4.9,2.6,2.4,Dormitory,8964.0,12.4,Moderate,3.82
1434,4.2,4.0,4.8,2.9,3.1,With Family,9420.0,94.4,Moderate,3.82
1435,12.0,8.0,2.5,4.0,3.8,Dormitory,4980.0,50.8,High,3.82
1436,13.1,8.6,5.3,4.6,0.9,Dormitory,5094.0,62.7,Moderate,3.82
1437,9.2,9.0,3.2,0.7,1.9,Dormitory,4779.0,97.4,Low,3.82
1438,7.0,8.0,3.5,1.3,2.7,With Family,7650.0,65.8,Moderate,3.82
1439,11.9,6.1,0.8,4.8,2.8,Dormitory,3404.0,56.7,Moderate,3.82
1440,6.0,5.4,0.3,1.2,3.2,Dormitory,9977.0,80.2,High,3.82
1441,5.9,7.1,1.4,0.9,3.2,Dormitory,6026.0,97.1,Low,3.82
1442,7.0,7.8,3.6,2.6,2.8,With Family,8876.0,57.6,High,3.82
1443,13.9,4.5,6.5,4.2,2.0,With Family,7077.0,29.0,Moderate,3.82
1444,11.2,5.6,1.8,0.4,2.4,With Family,8697.0,23.8,Moderate,3.82
1445,13.6,7.9,4.5,2.9,0.5,With Family,4699.0,29.2,Low,3.82
1446,11.8,3.1,0.7,1.5,1.5,Dormitory,9520.0,68.7,High,3.82
1447,12.2,3.8,1.9,0.2,0.3,Dormitory,9145.0,79.9,Moderate,3.82
1448,11.0,9.0,7.0,2.6,1.1,Dormitory,7402.0,82.7,Moderate,3.83
1449,8.7,8.1,4.0,4.7,0.7,With Family,7609.0,40.0,Moderate,3.83
1450,12.7,9.8,5.8,2.2,1.9,With Family,4137.0,36.3,Low,3.83
1451,4.6,6.8,1.2,0.9,0.1,With Family,8508.0,81.5,Low,3.83
1452,8.1,8.1,2.1,1.0,4.0,With Family,8617.0,43.6,High,3.83
1453,12.2,9.2,7.4,2.1,0.7,With Family,5572.0,86.5,High,3.83
1454,5.9,5.9,1.6,3.0,3.7,With Family,5693.0,99.2,High,3.84
1455,3.9,7.9,1.4,1.9,2.5,With Family,6253.0,81.1,Low,3.84
1456,11.6,3.0,1.2,4.3,1.0,With Family,4999.0,65.7,Moderate,3.84
1457,9.3,9.3,1.2,1.3,3.1,Dormitory,2246.0,96.8,Low,3.84
1458,10.0,4.8,2.7,4.8,2.1,Dormitory,5199.0,66.4,Low,3.84
1459,12.3,3.9,7.5,1.6,2.9,Dormitory,7038.0,92.3,Low,3.84
1460,7.9,7.6,0.1,1.4,4.0,Dormitory,4487.0,73.7,Low,3.84
1461,8.8,5.8,0.7,0.6,3.9,With Family,6629.0,35.4,Low,3.84
1462,5.8,6.8,7.3,3.4,3.4,Dormitory,8278.0,95.8,Low,3.84
1463,11.9,5.0,0.4,0.2,1.6,Dormitory,8032.0,46.1,Low,3.84
1464,5.1,9.2,0.5,2.1,0.2,With Family,4461.0,99.5,Low,3.85
1465,8.3,6.1,4.4,2.7,3.8,Dormitory,6190.0,79.1,Low,3.85
1466,8.4,9.4,3.2,2.7,1.0,Dormitory,7754.0,81.1,Moderate,3.85
1467,11.5,6.1,6.5,2.3,2.8,With Family,6064.0,49.6,Low,3.85
1468,13.0,3.7,7.2,2.8,0.8,With Family,8117.0,68.0,Moderate,3.85
1469,13.4,6.5,3.6,1.3,0.5,With Family,3104.0,96.7,Moderate,3.85
1470,11.2,8.7,3.8,1.9,3.0,With Family,2348.0,64.6,Low,3.85
1471,7.8,7.6,2.4,1.5,1.0,With Family,8392.0,40.6,Low,3.85
1472,10.8,7.7,1.2,1.8,1.6,Dormitory,3306.0,91.3,Low,3.85
1473,9.3,7.2,3.4,3.8,0.6,With Family,5170.0,99.1,High,3.86
1474,10.5,3.3,4.0,4.7,2.1,Dormitory,8455.0,48.2,Low,3.86
1475,12.9,4.6,3.1,4.1,1.8,With Family,5192.0,44.2,Moderate,3.86
1476,9.0,3.4,1.5,0.9,3.8,Dormitory,9866.0,49.7,Low,3.86
1477,11.7,7.2,4.4,0.5,2.6,With Family,3631.0,99.1,Moderate,3.86
1478,7.3,6.5,5.2,4.2,0.0,With Family,6062.0,89.6,Low,3.86
1479,7.5,7.7,6.5,2.2,2.4,With Family,7685.0,87.5,Moderate,3.86
1480,13.5,9.4,1.5,2.9,2.2,With Family,3683.0,34.9,High,3.86
1481,8.0,9.6,4.1,2.0,2.1,Dormitory,7839.0,63.7,Low,3.86
1482,7.1,3.3,3.5,3.3,0.1,With Family,8951.0,96.2,Moderate,3.87
1483,13.8,3.6,1.3,0.0,0.1,With Family,6775.0,47.1,Low,3.87
1484,11.2,7.8,0.3,0.9,1.6,With Family,2926.0,63.3,Low,3.87
1485,11.1,8.1,4.7,4.8,3.7,Dormitory,4924.0,78.4,High,3.87
1486,10.4,5.0,0.0,1.6,0.9,Dormitory,5519.0,86.3,Low,3.87
1487,11.9,8.2,1.3,3.0,2.0,Dormitory,5667.0,35.4,Low,3.87
1488,11.0,4.3,2.9,4.6,0.9,With Family,2952.0,83.8,Low,3.87
1489,7.3,7.9,5.1,2.2,3.1,With Family,5970.0,70.4,Low,3.87
1490,9.1,4.2,1.3,4.4,1.7,Dormitory,8739.0,60.8,Moderate,3.87
1491,12.7,7.2,3.9,0.4,1.9,With Family,2674.0,84.3,Low,3.87
1492,5.5,4.2,6.0,3.8,3.2,With Family,8927.0,91.0,Moderate,3.88
1493,12.5,6.4,7.5,3.3,3.7,Dormitory,5521.0,71.6,Low,3.88
1494,6.8,7.0,1.3,2.2,1.7,With Family,9616.0,45.7,Moderate,3.88
1495,5.5,6.9,1.0,2.0,1.3,With Family,9232.0,83.3,High,3.88
1496,13.1,9.5,5.7,1.4,3.2,Dormitory,9172.0,2.9,Low,3.88
1497,13.8,3.2,5.7,4.9,3.2,With Family,6121.0,53.0,High,3.88
1498,3.0,8.6,0.3,2.8,0.4,With Family,6845.0,82.8,Low,3.88
1499,11.9,6.0,3.1,3.5,2.5,Dormitory,5371.0,74.5,Moderate,3.88
1500,10.0,8.7,7.7,4.9,1.6,Dormitory,8146.0,70.2,Moderate,3.88
1501,12.2,8.3,3.9,2.3,2.5,With Family,4837.0,67.1,High,3.88
1502,9.3,7.9,0.6,2.9,4.0,Dormitory,7677.0,48.1,High,3.88
1503,7.0,8.4,4.1,3.2,2.5,Dormitory,9548.0,82.2,High,3.88
1504,10.0,5.6,0.8,0.9,3.6,Dormitory,9941.0,37.0,Moderate,3.89
1505,3.2,7.1,0.6,1.5,3.6,With Family,7036.0,79.4,Low,3.89
1506,12.5,8.8,4.1,2.4,2.5,With Family,5975.0,28.0,Moderate,3.89
1507,11.0,6.0,5.5,3.2,1.9,Dormitory,8669.0,74.1,Moderate,3.89
1508,5.5,9.4,2.8,0.7,2.0,With Family,7503.0,87.1,Moderate,3.89
1509,12.7,6.4,1.2,3.4,2.6,Dormitory,7599.0,7.9,Low,3.9
1510,3.2,8.2,0.8,3.5,2.0,With Family,7639.0,76.1,Moderate,3.9
1511,10.8,8.7,6.8,0.6,1.1,With Family,8338.0,57.4,Low,3.9
1512,12.3,4.8,2.8,3.4,1.1,With Family,9573.0,28.0,High,3.9
1513,12.4,6.3,1.7,4.2,2.4,Dormitory,6581.0,39.9,Moderate,3.9
1514,10.6,8.3,5.9,5.0,3.5,With Family,3521.0,62.0,Moderate,3.9
1515,10.4,8.2,3.0,4.2,1.2,With Family,2060.0,79.0,Low,3.9
1516,5.8,9.3,2.1,4.5,2.7,With Family,6181.0,49.7,Moderate,3.91
1517,11.5,4.2,6.8,1.4,1.3,With Family,9564.0,92.5,High,3.91
1518,9.4,6.2,2.7,1.5,0.7,With Family,8988.0,81.7,High,3.91
1519,13.2,6.7,4.7,2.4,1.0,With Family,8407.0,11.8,Low,3.91
1520,9.0,9.9,4.7,0.1,1.8,Dormitory,8664.0,89.5,Moderate,3.92
1521,9.3,6.4,6.2,4.4,1.5,Dormitory,9239.0,97.6,High,3.92
1522,13.6,7.4,4.1,2.3,1.3,Dormitory,8071.0,52.6,Moderate,3.92
1523,11.9,5.3,6.7,3.1,0.8,Dormitory,8312.0,95.5,Moderate,3.92
1524,13.5,7.0,3.4,2.5,3.5,Dormitory,9666.0,28.7,High,3.92
1525,6.7,3.4,4.4,4.8,0.0,With Family,8168.0,90.7,Low,3.92
1526,10.6,6.0,6.9,3.4,3.9,With Family,9048.0,47.9,High,3.92
1527,10.2,5.8,7.8,2.6,2.7,Dormitory,8947.0,74.2,Low,3.92
1528,10.9,7.6,1.7,0.5,2.4,Dormitory,7680.0,53.9,Low,3.93
1529,7.2,9.2,1.7,1.7,3.0,Dormitory,7005.0,67.4,Low,3.93
1530,4.3,8.9,5.8,1.9,3.4,With Family,9115.0,86.5,Moderate,3.93
1531,7.5,9.5,1.8,1.4,3.9,With Family,9925.0,9.7,Moderate,3.93
1532,12.3,9.8,4.4,4.1,1.0,Dormitory,8038.0,18.3,Low,3.93
1533,11.8,7.6,3.7,4.1,1.1,With Family,7853.0,20.5,Moderate,3.93
1534,13.3,6.8,7.3,1.7,0.2,Dormitory,9886.0,80.0,Moderate,3.93
1535,8.3,6.4,3.6,3.6,2.5,Dormitory,8911.0,92.3,High,3.93
1536,11.5,8.7,6.7,3.4,0.3,With Family,8356.0,32.0,Low,3.93
1537,10.1,9.4,4.0,1.9,2.5,With Family,7142.0,23.9,Low,3.93
1538,9.6,5.6,7.1,4.0,2.8,With Family,8920.0,33.9,Low,3.93
1539,12.9,7.0,6.9,3.4,1.9,With Family,5267.0,93.9,High,3.94
1540,10.4,3.4,2.6,1.5,3.5,Dormitory,6742.0,87.8,Low,3.94
1541,11.0,4.5,2.0,3.0,2.9,With Family,6600.0,68.2,High,3.94
1542,11.7,5.7,3.6,1.4,1.4,With Family,8695.0,54.0,Moderate,3.94
1543,8.2,6.7,4.0,4.5,3.4,Dormitory,7060.0,88.4,Moderate,3.94
1544,10.7,7.4,2.4,3.5,3.2,Dormitory,9139.0,26.7,Moderate,3.94
1545,12.3,3.7,2.8,2.6,0.3,With Family,6580.0,60.2,Low,3.94
1546,11.1,9.4,6.2,3.3,1.8,With Family,5047.0,73.2,Moderate,3.94
1547,13.8,4.3,6.8,0.7,1.9,With Family,6617.0,93.2,Moderate,3.95
1548,13.1,5.6,3.9,1.3,3.0,With Family,5178.0,52.8,Low,3.95
1549,8.8,6.5,3.5,4.6,3.9,Dormitory,6295.0,75.0,Moderate,3.95
1550,11.0,8.9,0.6,3.4,1.7,With Family,8285.0,13.0,High,3.95
1551,12.4,8.5,4.7,4.4,1.3,Dormitory,7970.0,24.1,Low,3.95
1552,12.3,4.4,6.3,3.8,0.4,Dormitory,6578.0,95.6,Low,3.95
1553,4.9,5.7,0.5,3.5,3.5,With Family,3719.0,99.9,Low,3.95
1554,6.4,8.7,0.5,2.8,3.8,Dormitory,8500.0,35.3,Low,3.96
1555,13.8,9.5,6.8,1.9,2.9,With Family,6435.0,19.9,Low,3.96
1556,9.2,7.2,3.5,3.1,2.0,Dormitory,7547.0,90.8,Moderate,3.96
1557,10.8,5.5,5.8,1.8,2.8,With Family,8240.0,71.3,Moderate,3.96
1558,3.1,9.4,0.6,2.9,2.8,With Family,6222.0,92.9,Moderate,3.96
1559,13.5,7.2,3.4,0.4,3.5,With Family,8923.0,25.8,High,3.96
1560,12.2,5.8,1.1,0.3,3.7,With Family,4625.0,87.8,High,3.96
1561,13.4,8.2,2.0,1.7,0.1,With Family,4878.0,81.5,High,3.97
1562,13.0,6.5,3.0,4.5,0.8,Dormitory,3358.0,86.2,Low,3.97
1563,12.6,6.9,5.9,2.8,0.7,With Family,8111.0,38.4,Low,3.97
1564,5.3,6.2,1.7,1.0,3.9,With Family,9958.0,64.0,Moderate,3.97
1565,10.9,6.4,3.5,3.3,2.1,With Family,9858.0,34.4,High,3.97
1566,3.7,8.9,4.7,0.3,2.5,With Family,8869.0,95.7,Low,3.97
1567,12.7,3.5,2.0,1.2,2.3,With Family,8223.0,68.5,High,3.97
1568,11.7,9.7,4.7,3.2,3.6,With Family,4287.0,64.2,High,3.97
1569,3.2,9.7,4.7,3.2,0.3,With Family,8175.0,98.1,Low,3.98
1570,5.6,4.4,3.0,4.7,2.6,With Family,9621.0,65.8,Moderate,3.98
1571,13.5,8.6,7.0,2.5,3.1,With Family,7411.0,53.2,High,3.98
1572,10.4,3.5,2.0,4.2,3.2,With Family,4360.0,63.5,Low,3.98
1573,11.5,9.9,1.3,2.0,3.7,Dormitory,4614.0,40.5,Low,3.98
1574,13.4,9.0,5.2,1.8,1.8,Dormitory,6326.0,59.6,Low,3.98
1575,7.7,6.8,4.1,3.0,4.0,With Family,3965.0,92.3,Low,3.98
1576,12.3,9.4,1.2,4.4,2.2,Dormitory,5914.0,32.7,Moderate,3.98
1577,10.6,9.4,6.5,2.0,1.4,Dormitory,9599.0,54.2,Low,3.98
1578,11.4,6.1,0.3,3.5,3.9,With Family,2366.0,83.5,High,3.98
1579,11.2,8.8,1.6,3.0,2.7,With Family,4243.0,71.8,High,3.99
1580,9.3,7.6,3.9,3.3,0.8,Dormitory,7355.0,86.4,Low,3.99
1581,10.1,10.0,1.2,0.2,1.3,With Family,4673.0,88.7,Moderate,3.99
