Student_ID,Study_Hours_Per_Day,Sleep_Hours_Per_Day,Social_Hours_Per_Day,Extracurricular_Hours_Per_Day,Physical_Activity_Hours_Per_Day,Living_Arrangement,Monthly_Budget_ETB,Attendance_Rate_Percent,Stress_Level,GPA
1271,12.7,6.5,0.8,1.2,2.8,Dormitory,3095.0,76.8,Moderate,3.8
1272,1.8,3.6,2.6,13.5,2.5,Dormitory,9064.0,44.6,High,2.76
1273,4.7,3.4,3.5,11.6,0.8,With Family,8086.0,19.2,High,2.86
1274,10.8,7.5,2.2,2.0,1.5,Dormitory,6075.0,80.7,Low,4.0
1275,10.0,6.9,4.2,1.9,1.0,Dormitory,9371.0,10.2,Moderate,3.46
1276,5.2,5.5,1.9,10.5,0.9,With Family,9313.0,6.2,High,3.03
1277,9.3,5.3,5.6,2.1,1.7,Dormitory,5657.0,35.7,Low,3.44
1278,9.5,3.3,6.9,2.5,1.8,Dormitory,6862.0,70.9,High,3.25
1279,7.7,6.8,4.1,1.4,4.0,With Family,3965.0,92.3,Low,3.98
1280,9.7,7.1,5.4,1.1,0.7,Dormitory,2756.0,79.0,Low,3.24
1281,8.6,8.3,3.7,2.0,1.4,Dormitory,4511.0,87.7,Low,3.62
1282,6.1,7.4,3.7,6.8,0.0,Dormitory,8472.0,46.4,Low,3.59
1283,12.4,6.3,1.7,1.2,2.4,Dormitory,6581.0,39.9,Moderate,3.9
1284,10.8,5.3,0.6,5.4,1.9,Dormitory,6328.0,91.6,High,4.0
1285,5.9,4.8,1.4,10.5,1.4,Dormitory,2970.0,93.0,High,3.03
1286,3.8,5.0,3.6,8.2,3.4,Dormitory,3568.0,17.4,High,2.13
1287,9.6,3.2,3.4,6.7,1.1,With Family,1683.0,60.5,Moderate,2.88
1288,8.3,6.1,0.6,6.1,2.9,With Family,5651.0,47.1,Moderate,3.64
1289,7.8,8.6,4.1,1.9,1.6,Dormitory,8664.0,89.5,Moderate,3.92
1290,5.6,6.6,4.4,6.7,0.7,Dormitory,2424.0,38.3,Low,2.86
1291,6.5,6.9,4.3,6.0,0.3,With Family,4513.0,41.8,High,2.95
1292,5.4,5.2,7.9,3.3,2.2,With Family,6454.0,23.6,Moderate,2.99
1293,1.4,6.7,3.5,10.1,2.3,With Family,3024.0,45.6,Moderate,2.7
1294,9.7,7.8,3.4,2.0,1.1,With Family,7694.0,16.5,High,3.35
1295,6.4,6.7,2.4,7.0,1.5,With Family,6065.0,47.4,Moderate,3.61
1296,6.4,8.7,0.5,4.6,3.8,Dormitory,8500.0,35.3,Low,3.96
1297,8.8,5.4,5.6,2.7,1.5,Dormitory,4017.0,70.9,Low,3.44
1298,10.9,7.4,2.8,2.0,0.9,With Family,4856.0,96.3,High,4.0
1299,1.7,7.1,5.9,6.0,3.3,Dormitory,5187.0,31.1,High,2.46
1300,6.9,7.9,0.8,7.3,1.1,Dormitory,7045.0,64.5,High,3.43
1301,8.8,5.0,5.6,2.0,2.6,With Family,3384.0,54.1,Low,3.48
1302,8.7,4.2,5.7,1.9,3.5,With Family,8375.0,7.0,Moderate,3.5
1303,7.7,6.9,4.4,2.0,3.0,With Family,6937.0,96.1,High,4.0
1304,9.0,6.1,4.5,1.9,2.5,With Family,3349.0,11.8,High,3.18
1305,10.6,7.4,3.3,1.9,0.8,With Family,4028.0,84.0,Moderate,4.0
1306,5.1,3.3,3.9,9.4,2.3,Dormitory,8178.0,50.8,Low,3.42
1307,3.0,3.3,7.6,8.3,1.8,Dormitory,5295.0,90.9,Moderate,2.61
1308,6.5,8.3,5.6,2.0,1.6,Dormitory,9114.0,70.1,Moderate,3.5
1309,4.9,5.7,0.5,9.4,3.5,With Family,3719.0,99.9,Low,3.95
1310,9.9,3.5,3.0,3.8,3.8,Dormitory,7979.0,91.4,Low,4.0
1311,1.3,8.8,3.8,6.6,3.5,With Family,6854.0,64.8,High,3.26
1312,8.9,3.5,2.8,7.9,0.9,Dormitory,3217.0,42.5,Low,3.08
1313,2.3,6.5,6.2,6.1,2.9,Dormitory,7823.0,43.9,Low,3.2
1314,6.0,5.2,3.8,5.4,3.6,With Family,3022.0,84.7,Low,3.6
1315,9.5,7.6,4.2,2.3,0.4,With Family,8168.0,20.9,Moderate,3.66
1316,3.2,7.1,0.6,9.5,3.6,With Family,7036.0,79.4,Low,3.89
1317,10.9,4.7,4.7,1.9,1.8,Dormitory,2058.0,72.3,Low,3.63
1318,2.2,8.9,4.6,6.7,1.6,Dormitory,6708.0,33.2,Low,3.01
1319,2.2,9.4,3.0,9.0,0.4,With Family,6253.0,1.4,Low,3.07
1320,11.2,4.6,2.5,2.0,3.7,Dormitory,2308.0,37.2,Low,3.53
1321,7.1,4.7,6.8,4.7,0.7,With Family,6769.0,78.9,Low,3.52
1322,5.5,9.2,1.2,6.6,1.5,With Family,1944.0,37.7,Moderate,3.27
1323,6.1,3.1,6.6,6.0,2.2,Dormitory,5670.0,47.5,Low,3.02
1324,2.6,9.1,3.3,7.7,1.3,Dormitory,8233.0,20.4,Moderate,3.13
1325,10.2,8.0,2.8,2.0,1.0,With Family,7627.0,24.1,High,3.71
1326,11.9,4.7,0.1,5.9,1.4,Dormitory,7911.0,95.9,High,4.0
1327,5.9,6.3,1.6,8.8,1.4,Dormitory,7940.0,64.4,High,3.54
1328,1.7,7.8,5.9,7.6,1.0,Dormitory,9236.0,81.7,Moderate,3.26
1329,1.0,3.8,0.6,17.3,1.3,With Family,2544.0,23.3,Low,2.51
1330,7.2,5.4,2.5,6.7,2.2,Dormitory,4545.0,98.4,High,3.22
1331,5.7,3.1,0.0,12.6,2.6,With Family,5245.0,30.3,Low,3.49
1332,6.1,4.7,2.4,8.8,2.0,With Family,3007.0,93.4,High,3.3
1333,1.2,8.4,4.9,9.4,0.1,Dormitory,8126.0,10.7,Low,2.52
1334,3.9,5.4,4.3,6.6,3.8,With Family,4580.0,53.3,High,3.15
1335,11.2,7.3,0.3,2.0,3.2,With Family,5782.0,71.8,Moderate,4.0
1336,4.5,5.9,7.7,3.2,2.7,With Family,7436.0,67.2,High,3.13
1337,4.1,5.9,6.8,5.1,2.1,With Family,8558.0,36.0,High,2.89
1338,2.6,6.7,5.3,8.3,1.1,Dormitory,3692.0,65.0,Low,2.78
1339,3.0,9.1,3.4,7.4,1.1,With Family,4636.0,25.2,Low,3.15
1340,3.1,8.9,3.3,5.5,3.2,Dormitory,6495.0,55.5,Moderate,3.37
1341,6.3,7.4,5.1,2.0,3.2,Dormitory,8119.0,23.0,High,3.29
1342,3.2,3.2,7.6,6.8,3.2,Dormitory,7084.0,86.6,Low,3.32
1343,4.1,5.0,3.8,8.5,2.6,Dormitory,2628.0,50.2,High,2.29
1344,8.2,6.7,4.0,1.7,3.4,Dormitory,7060.0,88.4,Moderate,3.94
1345,3.8,7.0,2.1,8.9,2.2,Dormitory,9892.0,63.6,Moderate,3.42
1346,8.9,8.6,1.4,4.1,1.0,With Family,3478.0,49.1,High,3.33
1347,7.7,3.2,1.4,8.4,3.3,Dormitory,4109.0,57.1,Moderate,3.25
1348,9.2,4.0,6.7,4.1,0.0,With Family,8206.0,82.0,Low,3.6
1349,10.8,4.8,0.6,7.0,0.8,With Family,7498.0,37.5,Low,4.0
1350,1.6,7.6,7.7,5.5,1.6,Dormitory,3710.0,6.4,High,1.75
1351,5.9,6.7,2.8,7.7,0.9,Dormitory,4547.0,91.6,Low,3.43
1352,9.2,7.2,3.5,2.1,2.0,Dormitory,7547.0,90.8,Moderate,3.96
1353,2.8,4.3,2.0,12.2,2.7,With Family,4523.0,0.5,Moderate,2.77
1354,2.5,9.1,4.5,4.2,3.7,With Family,7782.0,66.4,Moderate,3.79
1355,7.7,7.6,3.7,2.0,3.0,With Family,7584.0,77.4,Moderate,4.0
1356,8.9,3.4,5.1,6.2,0.4,Dormitory,7028.0,17.6,Low,2.96
1357,4.9,5.6,5.5,4.1,3.9,Dormitory,9736.0,27.8,Low,3.43
1358,10.4,5.3,1.7,5.0,1.6,Dormitory,3436.0,90.2,High,3.49
1359,9.6,5.0,5.2,1.9,2.3,Dormitory,3719.0,71.8,Moderate,3.3
1360,13.1,4.0,2.5,1.5,2.9,With Family,6797.0,68.5,Moderate,4.0
1361,5.9,6.9,6.4,2.0,2.8,With Family,5122.0,25.2,High,2.83
1362,4.4,8.6,5.2,5.0,0.8,Dormitory,9020.0,84.5,Low,3.77
1363,10.7,4.8,5.7,1.9,0.9,Dormitory,1592.0,46.6,Low,2.84
1364,3.1,3.5,2.8,14.2,0.4,Dormitory,9677.0,15.5,Moderate,2.59
1365,10.3,8.3,2.6,2.0,0.8,With Family,4637.0,31.2,Low,3.54
1366,6.6,8.3,5.1,2.0,2.0,With Family,6572.0,66.1,Moderate,3.6
1367,7.6,4.3,3.8,8.0,0.3,Dormitory,7165.0,45.9,Low,3.08
1368,4.1,6.5,5.9,4.2,3.3,Dormitory,5757.0,14.6,High,2.31
1369,9.8,7.6,3.1,2.0,1.5,With Family,8835.0,59.4,Moderate,4.0
1370,3.1,8.0,5.4,5.9,1.6,Dormitory,5360.0,88.2,Low,3.21
1371,2.5,4.6,2.4,12.4,2.1,With Family,9993.0,72.7,High,3.3
1372,9.8,4.2,6.0,1.9,2.1,Dormitory,6924.0,15.8,Low,3.52
1373,10.5,6.8,1.8,3.2,1.7,Dormitory,4387.0,54.6,Low,3.56
1374,2.5,8.8,6.6,3.9,2.2,With Family,8219.0,50.2,High,2.99
1375,1.8,9.6,7.6,3.5,1.5,With Family,9503.0,97.9,High,3.4
1376,6.2,9.2,5.0,3.4,0.2,With Family,3861.0,65.0,Moderate,3.15
1377,10.1,3.3,4.1,2.7,3.8,Dormitory,2042.0,7.4,Low,2.91
1378,3.7,9.3,2.0,6.3,2.7,Dormitory,8240.0,17.5,High,3.02
1379,3.0,3.3,2.6,14.3,0.8,Dormitory,2332.0,85.0,Low,2.84
1380,1.6,3.4,5.5,10.9,2.6,Dormitory,2381.0,9.0,Low,2.12
1381,7.9,5.9,5.6,1.9,2.7,With Family,3925.0,15.1,Moderate,3.18
1382,1.6,3.9,0.1,18.1,0.3,Dormitory,4196.0,47.5,High,2.21
1383,9.6,4.5,3.6,2.8,3.5,Dormitory,8614.0,13.6,Moderate,3.35
1384,4.6,4.9,7.2,6.5,0.8,With Family,9921.0,17.7,Low,3.29
1385,7.8,8.8,2.9,2.0,2.5,With Family,4186.0,70.3,Low,4.0
1386,2.3,6.4,7.2,4.5,3.6,With Family,3115.0,30.2,Low,2.92
1387,9.7,6.4,2.5,2.9,2.5,With Family,6674.0,3.5,High,3.36
1388,6.4,3.6,7.7,3.6,2.7,With Family,9676.0,4.0,High,3.05
1389,4.8,8.3,5.2,3.9,1.8,Dormitory,4158.0,80.5,Moderate,3.24
1390,11.3,5.7,3.1,2.0,1.9,Dormitory,2271.0,68.4,High,3.48
1391,11.5,3.7,2.6,4.5,1.7,Dormitory,6719.0,59.2,Low,3.58
1392,4.0,5.1,6.3,8.1,0.5,With Family,4759.0,53.5,Moderate,2.75
1393,6.3,6.9,0.5,8.7,1.6,Dormitory,7012.0,93.7,High,3.53
1394,12.5,6.7,0.9,2.3,1.6,With Family,3017.0,19.2,High,3.26
1395,8.7,4.0,5.8,4.2,1.3,Dormitory,4539.0,57.9,High,3.01
1396,2.0,3.8,3.5,12.6,2.1,Dormitory,7851.0,18.4,Moderate,2.61
1397,9.2,4.4,6.3,1.9,2.2,Dormitory,4599.0,96.9,Moderate,3.39
1398,4.2,9.8,4.3,2.5,3.2,With Family,7247.0,26.3,High,3.31
1399,3.6,9.7,4.5,4.3,1.9,Dormitory,7303.0,95.2,Moderate,3.68
1400,8.4,7.8,0.6,4.5,2.7,With Family,3019.0,1.4,High,3.12
1401,6.1,4.0,1.9,10.3,1.7,With Family,1728.0,81.2,Low,3.18
1402,9.0,6.3,1.9,3.1,3.7,With Family,7068.0,2.3,Moderate,3.78
1403,5.4,6.7,6.0,2.9,3.0,Dormitory,3866.0,67.0,Low,3.08
1404,10.1,7.9,0.4,4.6,1.0,With Family,9550.0,80.2,Low,4.0
1405,2.5,6.3,0.9,11.5,2.8,Dormitory,1628.0,3.8,Moderate,2.11
1406,1.4,8.0,6.9,4.6,3.1,Dormitory,8706.0,17.0,High,2.55
1407,11.0,7.1,2.5,2.1,1.3,Dormitory,4836.0,81.4,Moderate,3.72
1408,8.8,8.3,2.6,2.0,2.3,Dormitory,6491.0,56.9,High,3.65
1409,11.1,8.2,1.7,2.0,1.0,With Family,9718.0,57.8,High,4.0
1410,7.2,7.1,4.6,2.0,3.1,With Family,1564.0,76.7,Moderate,3.37
1411,9.9,5.4,5.0,2.0,1.7,Dormitory,6468.0,40.0,High,3.4
1412,10.7,4.5,6.4,2.0,0.4,With Family,7334.0,98.7,Moderate,4.0
1413,7.9,6.2,6.4,3.1,0.4,Dormitory,4787.0,44.6,Moderate,2.67
1414,10.7,4.3,5.3,1.3,2.4,With Family,6950.0,49.3,Moderate,3.53
1415,7.2,8.4,3.3,2.1,3.0,Dormitory,6967.0,24.6,Moderate,3.42
1416,9.2,6.5,4.1,2.0,2.2,With Family,9983.0,49.2,High,4.0
1417,10.1,8.0,1.4,2.1,2.4,With Family,4243.0,71.8,High,3.99
1418,9.9,5.0,5.9,2.0,1.2,With Family,7072.0,3.1,High,3.11
1419,9.4,3.2,5.6,4.4,1.4,Dormitory,2719.0,43.6,High,2.65
1420,8.6,4.1,4.2,6.5,0.6,With Family,5806.0,10.9,Moderate,2.82
1421,4.7,8.1,0.0,7.8,3.4,Dormitory,5705.0,20.9,Moderate,3.01
1422,7.5,9.5,1.8,1.3,3.9,With Family,9925.0,9.7,Moderate,3.93
1423,9.9,6.9,2.2,2.0,3.0,Dormitory,9139.0,26.7,Moderate,3.94
1424,8.7,8.2,0.3,3.5,3.3,With Family,8669.0,90.1,Moderate,4.0
1425,11.7,5.9,2.7,1.0,2.7,With Family,7507.0,100.0,Low,4.0
1426,11.1,3.8,5.9,2.1,1.1,Dormitory,4407.0,68.6,High,3.03
1427,12.6,6.2,0.5,2.9,1.8,With Family,4659.0,76.9,Moderate,4.0
1428,5.9,7.7,2.1,6.5,1.8,With Family,5576.0,48.7,High,3.48
1429,3.6,3.9,3.1,13.1,0.3,With Family,4911.0,39.1,Low,3.0
1430,2.4,7.2,6.1,7.2,1.1,Dormitory,3501.0,91.6,Moderate,2.61
1431,8.1,6.7,5.1,2.0,2.1,Dormitory,4534.0,83.6,Low,3.62
1432,7.6,6.8,5.5,2.0,2.1,With Family,6719.0,4.6,Moderate,3.58
1433,2.4,6.6,7.6,3.7,3.7,With Family,2216.0,26.6,High,2.1
1434,10.2,3.6,3.9,5.5,0.8,Dormitory,8653.0,70.5,High,3.48
1435,9.6,6.7,3.1,2.0,2.6,Dormitory,8488.0,46.3,Moderate,4.0
1436,6.0,4.0,1.4,10.1,2.5,With Family,3978.0,67.0,High,3.06
1437,11.4,3.0,0.1,5.9,3.6,Dormitory,2363.0,42.0,Moderate,3.15
1438,9.4,5.0,5.3,2.0,2.3,With Family,6064.0,49.6,Low,3.85
1439,9.7,7.8,2.6,2.0,1.9,With Family,1723.0,21.1,High,3.44
1440,9.3,7.9,0.6,2.2,4.0,Dormitory,7677.0,48.1,High,3.88
1441,7.6,3.3,6.8,2.9,3.4,Dormitory,8418.0,47.0,Moderate,3.39
1442,10.3,7.1,3.8,1.9,0.9,With Family,6049.0,99.7,High,4.0
1443,1.5,3.3,0.0,18.4,0.8,Dormitory,3652.0,84.1,Low,2.8
1444,10.1,8.0,1.9,1.8,2.2,Dormitory,4043.0,15.9,Moderate,3.27
1445,11.6,3.3,6.4,2.0,0.7,With Family,8117.0,68.0,Moderate,3.85
1446,6.7,4.5,4.3,6.6,1.9,Dormitory,4856.0,12.9,Low,2.72
1447,1.6,6.3,3.6,10.8,1.7,Dormitory,2453.0,36.8,High,2.16
1448,9.3,8.6,1.3,2.0,2.8,Dormitory,9128.0,65.9,High,4.0
1449,3.6,4.4,5.8,8.3,1.9,With Family,4490.0,76.9,High,2.96
1450,12.5,5.8,2.2,1.5,2.0,With Family,6581.0,84.2,High,4.0
1451,10.1,3.6,0.6,7.0,2.7,With Family,5064.0,45.9,Low,3.76
1452,1.1,8.7,5.9,6.2,2.1,Dormitory,6497.0,38.2,Low,2.73
1453,1.6,5.0,2.3,13.2,1.9,With Family,1989.0,12.3,High,2.22
1454,7.3,8.4,0.9,6.3,1.1,Dormitory,4951.0,29.9,Moderate,3.23
1455,7.4,8.1,5.1,2.0,1.4,With Family,2794.0,50.6,Moderate,3.46
1456,10.9,8.1,3.4,1.3,0.3,Dormitory,5219.0,92.8,Moderate,3.77
1457,2.3,8.8,6.6,6.0,0.3,With Family,9983.0,48.4,High,2.99
1458,10.9,7.6,1.7,1.4,2.4,Dormitory,7680.0,53.9,Low,3.93
1459,9.0,6.1,3.6,2.1,3.2,Dormitory,8753.0,52.8,Low,4.0
1460,9.9,4.5,5.9,2.0,1.7,Dormitory,9283.0,11.3,Moderate,3.18
1461,9.9,7.2,3.1,2.0,1.8,Dormitory,8693.0,45.5,Low,4.0
1462,5.3,9.3,6.3,2.0,1.1,With Family,6018.0,22.0,Moderate,3.14
1463,11.3,3.5,5.6,2.0,1.6,With Family,6617.0,93.2,Moderate,3.95
1464,11.6,3.4,5.7,2.0,1.3,With Family,6975.0,32.6,High,3.6
1465,4.6,4.9,0.9,12.6,1.0,With Family,5312.0,70.0,Low,3.55
1466,9.4,6.9,5.2,2.0,0.5,With Family,8551.0,26.0,Low,3.79
1467,5.5,6.9,1.0,9.3,1.3,With Family,9232.0,83.3,High,3.88
1468,10.3,4.9,5.5,2.0,1.3,Dormitory,9236.0,6.0,Low,3.67
1469,10.1,7.0,2.7,2.0,2.2,With Family,6266.0,56.4,Low,4.0
1470,3.2,8.7,2.7,8.7,0.7,With Family,9143.0,15.5,High,3.27
1471,3.8,4.7,3.0,11.1,1.4,With Family,6087.0,13.1,Moderate,2.62
1472,3.3,6.3,0.3,10.6,3.5,With Family,4373.0,82.7,Moderate,3.39
1473,12.7,3.0,3.3,1.9,3.1,Dormitory,8314.0,30.3,Moderate,3.58
1474,11.6,8.4,0.8,2.0,1.2,Dormitory,1776.0,44.9,High,3.29
1475,11.3,5.8,4.0,2.0,0.9,With Family,8407.0,11.8,Low,3.91
1476,8.1,6.2,1.8,6.9,1.0,Dormitory,8896.0,31.6,High,3.33
1477,3.5,7.6,3.6,5.4,3.9,With Family,4478.0,59.8,Low,3.36
1478,1.1,6.0,3.8,11.4,1.7,Dormitory,7611.0,12.4,Low,2.61
1479,8.7,4.2,0.4,6.8,3.9,With Family,9110.0,33.5,Low,4.0
1480,13.9,3.9,2.7,2.8,0.7,Dormitory,3050.0,32.9,High,3.02
1481,12.6,4.4,1.2,2.8,3.0,Dormitory,5313.0,56.7,High,3.53
1482,2.1,9.9,1.6,9.3,1.1,Dormitory,9952.0,64.8,High,3.63
1483,7.0,8.4,4.1,2.0,2.5,Dormitory,9548.0,82.2,High,3.88
1484,2.2,4.7,1.4,14.3,1.4,Dormitory,3633.0,70.8,High,2.48
1485,11.8,3.1,0.7,6.9,1.5,Dormitory,9520.0,68.7,High,3.82
1486,11.2,5.6,1.8,3.0,2.4,With Family,8697.0,23.8,Moderate,3.82
1487,10.3,3.2,2.8,4.9,2.8,With Family,6609.0,9.5,High,3.09
1488,11.4,6.2,1.5,1.8,3.1,With Family,7352.0,89.7,Low,4.0
1489,8.1,5.3,5.6,2.0,3.0,Dormitory,3425.0,84.0,Low,3.54
1490,8.0,6.0,7.7,2.3,0.0,Dormitory,5365.0,8.1,Moderate,2.32
1491,2.7,6.3,7.9,4.7,2.4,Dormitory,7069.0,44.7,High,2.61
1492,11.7,3.9,3.5,3.3,1.6,With Family,3189.0,30.8,High,2.92
1493,10.7,6.8,2.7,2.0,1.8,With Family,7180.0,35.0,Moderate,4.0
1494,8.1,5.1,4.6,5.6,0.6,Dormitory,4824.0,0.7,Low,2.69
1495,8.6,5.3,0.1,8.8,1.2,With Family,5344.0,98.5,Moderate,4.0
1496,11.3,4.1,6.2,1.4,1.0,With Family,9053.0,9.2,Low,3.52
1497,9.2,6.1,4.6,2.1,2.0,With Family,7084.0,70.2,High,4.0
1498,4.2,6.5,7.6,5.4,0.3,Dormitory,5423.0,0.2,High,1.93
1499,9.8,7.0,4.4,2.0,0.8,With Family,2644.0,13.1,Low,3.44
1500,10.6,5.8,2.8,2.0,2.8,Dormitory,4893.0,84.2,Moderate,4.0
1501,11.1,7.6,4.2,1.0,0.1,Dormitory,6852.0,49.9,Moderate,3.48
1502,2.1,3.7,7.6,7.6,3.0,With Family,3402.0,88.2,Moderate,2.98
1503,4.8,9.4,6.6,2.3,0.9,Dormitory,4947.0,40.1,Low,2.76
1504,9.9,7.5,2.0,2.1,2.5,With Family,2328.0,30.8,Low,3.7
1505,1.1,7.3,1.5,10.7,3.4,Dormitory,6376.0,84.2,Moderate,3.34
1506,5.3,6.2,1.7,6.9,3.9,With Family,9958.0,64.0,Moderate,3.97
1507,7.0,8.1,4.9,2.0,2.0,Dormitory,6431.0,16.7,Low,3.33
1508,10.2,3.8,5.3,2.0,2.7,With Family,8784.0,92.4,Moderate,4.0
1509,3.4,3.8,3.8,12.0,1.0,With Family,2428.0,99.2,Moderate,3.12
1510,8.4,5.7,4.9,1.9,3.1,Dormitory,4112.0,3.5,Moderate,2.87
1511,8.4,4.9,6.2,2.0,2.5,With Family,8920.0,33.9,Low,3.93
1512,4.2,3.8,1.4,13.6,1.0,Dormitory,2522.0,87.1,Moderate,2.77
1513,6.7,4.0,3.2,8.5,1.6,With Family,8173.0,79.6,High,3.7
1514,11.9,6.1,0.8,2.4,2.8,Dormitory,3404.0,56.7,Moderate,3.82
1515,3.5,3.9,4.7,9.3,2.6,With Family,2858.0,78.9,High,2.6
1516,8.9,5.7,5.3,2.0,2.1,With Family,5073.0,6.1,Moderate,2.99
1517,9.1,4.3,6.5,1.0,3.1,Dormitory,4881.0,32.1,Low,3.14
1518,10.3,6.2,3.3,2.0,2.2,With Family,5661.0,65.3,Moderate,4.0
1519,11.3,8.3,1.4,2.1,0.9,Dormitory,9094.0,56.5,High,4.0
1520,4.1,8.8,1.9,7.0,2.2,Dormitory,5412.0,53.5,High,3.06
1521,3.0,8.4,4.1,5.6,2.9,With Family,4724.0,48.3,Low,3.37
1522,6.2,7.5,0.2,7.6,2.5,Dormitory,4677.0,15.8,Moderate,3.01
1523,10.6,7.1,1.7,1.9,2.7,Dormitory,5297.0,91.5,High,4.0
1524,10.3,7.0,2.6,3.5,0.6,Dormitory,6442.0,23.3,Low,3.56
1525,3.8,4.7,7.3,6.4,1.8,With Family,7809.0,21.4,Moderate,2.59
1526,9.3,3.7,2.8,4.7,3.5,With Family,9953.0,62.9,Low,4.0
1527,1.9,4.6,6.4,8.0,3.1,With Family,9892.0,17.3,High,2.92
1528,9.3,7.5,4.8,2.0,0.4,With Family,5605.0,30.5,High,3.38
1529,10.9,7.7,2.0,2.0,1.4,With Family,7205.0,80.7,High,4.0
1530,10.7,3.1,6.9,2.0,1.3,Dormitory,2774.0,81.5,Moderate,3.15
1531,9.2,6.0,4.1,2.0,2.7,With Family,4158.0,4.4,Low,3.74
1532,3.4,5.4,1.6,11.8,1.8,With Family,4865.0,5.5,Low,2.98
1533,10.1,4.0,5.6,2.0,2.3,With Family,7784.0,24.1,High,3.72
1534,4.6,8.4,2.4,6.3,2.3,Dormitory,4411.0,37.3,High,2.67
1535,4.3,7.2,2.3,6.9,3.3,With Family,3602.0,85.5,High,3.54
1536,10.2,8.6,1.2,1.8,2.2,Dormitory,7140.0,25.1,Moderate,3.6
1537,9.3,6.4,5.3,2.0,1.0,With Family,3592.0,45.9,Moderate,3.11
1538,3.7,4.3,2.8,9.6,3.6,Dormitory,6368.0,0.4,High,2.58
1539,11.8,3.3,4.2,1.6,3.1,Dormitory,1601.0,84.6,High,3.23
1540,8.3,6.4,3.6,3.2,2.5,Dormitory,8911.0,92.3,High,3.93
1541,8.9,5.7,5.2,2.0,2.2,Dormitory,2592.0,91.1,High,3.41
1542,4.1,5.2,1.6,12.7,0.4,With Family,5094.0,10.3,Moderate,2.68
1543,8.3,3.9,6.8,2.8,2.2,With Family,7677.0,65.2,High,3.33
1544,5.6,4.1,4.4,7.4,2.5,Dormitory,7755.0,29.6,High,2.8
1545,10.1,5.7,5.6,2.0,0.6,With Family,1822.0,59.2,High,2.81
1546,9.8,5.7,3.3,1.9,3.3,With Family,8023.0,45.2,Moderate,4.0
1547,11.1,3.4,5.0,4.4,0.1,Dormitory,3027.0,18.4,Low,2.92
1548,1.5,6.5,7.1,6.1,2.8,Dormitory,4804.0,64.6,High,2.53
1549,7.6,7.4,5.9,2.0,1.1,With Family,7765.0,48.4,High,3.59
1550,1.4,8.6,0.9,10.1,3.0,Dormitory,3079.0,48.2,Moderate,2.68
1551,11.9,5.0,0.4,5.1,1.6,Dormitory,8032.0,46.1,Low,3.84
1552,5.4,4.7,6.3,5.5,2.1,Dormitory,7665.0,97.6,High,3.3
1553,1.1,3.1,2.7,14.1,3.0,Dormitory,5769.0,51.5,High,2.75
1554,6.0,5.4,0.3,9.1,3.2,Dormitory,9977.0,80.2,High,3.82
1555,8.0,5.9,5.8,1.9,2.4,With Family,8245.0,86.5,Low,4.0
1556,9.0,7.2,2.9,2.0,2.9,With Family,5197.0,92.6,High,4.0
1557,8.8,5.4,5.9,2.0,1.9,Dormitory,9465.0,53.2,Moderate,3.55
1558,7.6,4.6,5.1,2.7,4.0,With Family,9110.0,45.3,Low,3.8
1559,8.8,5.4,5.2,2.0,2.6,Dormitory,2780.0,23.1,Moderate,2.9
1560,11.3,4.9,4.1,2.0,1.7,Dormitory,7062.0,50.6,Low,3.99
1561,9.5,9.1,0.4,3.3,1.7,Dormitory,1514.0,75.3,High,3.31
1562,3.4,3.3,5.6,7.7,4.0,With Family,2022.0,42.4,Low,2.71
1563,11.2,2.9,5.2,2.0,2.7,Dormitory,2288.0,48.3,Moderate,3.14
1564,1.6,4.7,5.7,9.8,2.2,Dormitory,1928.0,14.5,High,1.7
1565,4.0,6.2,7.0,3.0,3.8,Dormitory,7498.0,7.5,High,2.49
1566,2.7,9.0,2.1,6.3,3.9,Dormitory,3929.0,39.4,Moderate,3.19
1567,9.7,8.7,1.8,2.1,1.7,With Family,9086.0,64.6,Low,4.0
1568,11.7,3.7,4.4,1.9,2.3,With Family,3257.0,59.9,Moderate,3.38
1569,8.4,7.4,5.1,2.0,1.1,Dormitory,9599.0,54.2,Low,3.98
1570,10.1,6.0,1.4,5.0,1.5,With Family,6006.0,23.3,Low,3.79
1571,7.6,7.7,4.6,2.0,2.1,Dormitory,4190.0,95.8,Moderate,3.79
1572,10.6,5.4,5.8,2.0,0.2,Dormitory,9886.0,80.0,Moderate,3.93
1573,6.5,5.5,5.9,3.9,2.2,With Family,5055.0,81.8,Low,3.66
1574,7.2,7.2,5.9,2.0,1.7,With Family,7342.0,76.1,Moderate,4.0
1575,3.5,9.9,1.8,5.2,3.6,Dormitory,4979.0,5.9,Low,2.96
1576,8.7,6.0,5.8,2.1,1.4,Dormitory,9239.0,97.6,High,3.92
1577,3.4,7.1,1.1,9.2,3.2,With Family,3436.0,61.8,Moderate,3.53
1578,3.4,6.7,2.9,9.6,1.4,With Family,7141.0,61.2,Low,3.63
1579,11.0,5.7,4.5,2.0,0.8,With Family,7841.0,98.8,Moderate,4.0
1580,10.7,5.1,3.5,2.0,2.7,Dormitory,7023.0,51.8,Moderate,3.77
1581,6.1,4.6,0.8,11.7,0.8,Dormitory,4096.0,63.0,Low,3.16
1582,10.3,8.3,1.1,2.0,2.3,Dormitory,7438.0,52.1,High,4.0
